790,3,硬卧下,294
182,3,软卧上,0
180,3,软卧上,78
1041,3,软卧上,94.5
147,3,软卧上,105.5
231,3,软卧上,120.5
179,3,软卧上,130.5
435,3,软卧上,149.5
436,3,软卧上,158.5
2297,3,软卧上,167.5
618,3,软卧上,205
2678,3,软卧上,251
137,3,软卧上,273
729,3,软卧上,287
1501,3,软卧上,321
1158,3,软卧上,333.5
931,3,软卧上,343.5
447,3,软卧上,391.5
1130,3,软卧上,404.5
790,3,软卧上,418.5
182,3,软卧下,0
180,3,软卧下,88
1041,3,软卧下,107
147,3,软卧下,119
231,3,软卧下,136
179,3,软卧下,147
435,3,软卧下,169
436,3,软卧下,179
2297,3,软卧下,189
618,3,软卧下,231
2678,3,软卧下,283
137,3,软卧下,308
729,3,软卧下,324
1501,3,软卧下,362
1158,3,软卧下,376
931,3,软卧下,387
447,3,软卧下,441
1130,3,软卧下,456
790,3,软卧下,472
790,4,硬座,0
1130,4,硬座,10.5
447,4,硬座,17.5
931,4,硬座,38.5
1158,4,硬座,40.5
1501,4,硬座,47.5
795,4,硬座,54.5
729,4,硬座,63
137,4,硬座,66
2678,4,硬座,75
618,4,硬座,90
957,4,硬座,98
2297,4,硬座,101
436,4,硬座,105
435,4,硬座,109
179,4,硬座,118.5
231,4,硬座,124.5
147,4,硬座,130.5
1041,4,硬座,134.5
180,4,硬座,143.5
790,4,硬卧上,0
1130,4,硬卧上,56.5
447,4,硬卧上,63.5
931,4,硬卧上,84.5
1158,4,硬卧上,86.5
1501,4,硬卧上,93.5
795,4,硬卧上,102.5
729,4,硬卧上,120
137,4,硬卧上,124
2678,4,硬卧上,141
618,4,硬卧上,166
957,4,硬卧上,180
2297,4,硬卧上,186
436,4,硬卧上,193
435,4,硬卧上,200
179,4,硬卧上,215.5
231,4,硬卧上,227.5
147,4,硬卧上,236.5
1041,4,硬卧上,243.5
180,4,硬卧上,260.5
182,4,硬卧上,260.5
790,4,硬卧中,0
1130,4,硬卧中,61.5
447,4,硬卧中,68.5
931,4,硬卧中,89.5
1158,4,硬卧中,91.5
1501,4,硬卧中,98.5
795,4,硬卧中,106.5
729,4,硬卧中,123
137,4,硬卧中,129
2678,4,硬卧中,145
618,4,硬卧中,172
957,4,硬卧中,186
2297,4,硬卧中,192
436,4,硬卧中,201
435,4,硬卧中,208
179,4,硬卧中,223.5
